place_id,nama_pengulas,rating,waktu_ulasan,teks_ulasan
ChIJAYOhbKchvy0Re-ZGWcM9fLY,bilal ji,1.0,3 bulan lalu,Jelek dan kecewa sudah mahal masuk nya fasilitas jelek dan lampu mati di tambah tidak ada seluncuran dewasa
ChIJAYOhbKchvy0Re-ZGWcM9fLY,Andi Suandi,1.0,3 bulan lalu,"Kolamnx tidak ada yg untuk dewasa Bru kuram dalam.😭
Cocok untuk anak² saja …"
ChIJAYOhbKchvy0Re-ZGWcM9fLY,Muh.Al-Farabih Aliyah,5.0,3 bulan lalu,"Tempatnya lumayan bagus,banyak kolam yang tersedia dan juga banyak gasebonya."
ChIJAYOhbKchvy0Re-ZGWcM9fLY,AbuZed Al-Arif,1.0,9 bulan lalu,Sy punya pengalaman tdk menyenangkan di sini.. kamar dgn 8 bed menurut saya mahal karna hanya bisa diisi 2 orang saja.. kalau bed yg lain bisa di gunakan dgn chas tambahan 15k perpax..padahal kamarnya saja sdh di harga 722.500
ChIJAYOhbKchvy0Re-ZGWcM9fLY,Ismail Marsuki,5.0,3 bulan lalu,Tempat wisata yg cukup lengkap dengan fasilitas yg bagus dan tiket yg terjangkau
ChIJif3f8yREhzIRH85zFLlR6So,Syalom Tasik,5.0,3 bulan lalu,"buat yg suka hiling bareng keluarga Bukit Kasih tempatnya, banyak pilihan menarik seperti...
- kolam air panas (biaya masuk 30rb)
- berendam kaki air panas (biaya 10-60rb)
- foto cetak juga ada (biaya 10-20rb)
- makanan, milu bakar/rebus, tinutuan dll
bonusnya pemana yg sangantt rekomendasi
Ohiya untuk karcisnya 5rb/orang dan motor 10rb, mobil 15rb"
ChIJif3f8yREhzIRH85zFLlR6So,Ikhyy,5.0,2 bulan lalu,"Suasana sangat alami, banyak tempat berendam kaki, dan tentunya bersih👍🏻"
ChIJif3f8yREhzIRH85zFLlR6So,Raymond Sumampouw,5.0,Diedit 5 bulan lalu,Facelift areal kolam renang air panas dan kolam rendam kaki air panas di Bukit Kasih Kanonang.
ChIJif3f8yREhzIRH85zFLlR6So,Fitri Apriyadi Jalan & Jajan,5.0,setahun lalu,"Bukit Kasih Kanonang adalah salah satu destinasi wisata yang sangat menarik di Sulawesi Utara, terutama bagi mereka yang ingin menikmati pemandangan alam yang memukau sekaligus meresapi nuansa budaya lokal. Dulu, saat saya masih berdinas di Sulawesi Utara, saya beberapa kali mengunjungi tempat ini, dan setiap kali datang, rasanya selalu membawa kesan yang tak terlupakan.

Bukit Kasih sendiri dikenal sebagai lokasi yang tidak hanya menawarkan pemandangan alam yang indah, tetapi juga memiliki makna spiritual yang dalam. Di sini, pengunjung bisa menemukan berbagai simbol agama yang mewakili keberagaman, mulai dari simbol agama Kristen, Islam, Hindu, hingga Buddha. Monumen ini membentuk suatu kesatuan yang menggambarkan kerukunan antar umat beragama di Indonesia, khususnya di Sulawesi Utara.

Namun, pengalaman saya sebelum menuju ke Bukit Kasih sering kali lebih menarik. Dalam perjalanan menuju kawasan ini, saya sering mampir ke pasar ekstrim yang berada di sekitar daerah Tomohon, tak jauh dari Bukit Kasih. Pasar tersebut dikenal dengan sebutan ""Pasar Tomohon,"" yang terkenal dengan jual beli aneka jenis daging hewan yang jarang ditemukan di pasar-pasar lain. Di pasar ini, Anda bisa menemukan berbagai jenis daging eksotis seperti daging anjing, kelelawar, bahkan ular, yang menjadi makanan khas masyarakat setempat.

Bagi sebagian orang, melihat daging-daging ini mungkin terasa mengerikan atau tak biasa, namun di sini, kita bisa belajar lebih dalam tentang tradisi kuliner dan kebudayaan Minahasa yang sudah berlangsung turun-temurun. Meskipun kontroversial bagi sebagian orang, pengalaman ini memberikan wawasan tentang bagaimana masyarakat setempat memandang kehidupan dan kekayaan alam yang mereka kelola.

Setelah puas menjelajahi pasar, melanjutkan perjalanan ke Bukit Kasih menjadi pengalaman yang menyegarkan. Bukit ini memiliki udara yang sejuk, dikelilingi oleh pegunungan dan ladang-ladang hijau yang menambah ketenangan hati. Di puncaknya, ada beberapa tempat untuk berdoa dan meditasi, yang memungkinkan siapa saja untuk merenung sejenak di tengah-tengah alam yang indah.

Keseluruhan pengalaman ke Bukit Kasih Kanonang dan sekitarnya benar-benar menggambarkan betapa kaya dan beragamnya budaya dan alam yang ada di Sulawesi Utara. Kombinasi antara wisata alam, spiritualitas, dan kebudayaan lokal menjadikannya salah satu destinasi yang sayang untuk dilewatkan, terutama bagi mereka yang ingin menikmati sisi lain dari Indonesia yang jarang terekspos oleh wisatawan umum."
ChIJif3f8yREhzIRH85zFLlR6So,Renyah sekali,5.0,setahun lalu,"Bagus bangett.. disini kita bisa merasakan toleransi beragama orang minahasa yang di manifestasi oleh tempat ibadah 5 beragama yang berada di atas bukit, hanya saja tempat nya masih kurang terawat.  Kalian bisa juga pijat air panas disini kalau ingin merasakan manfaat dari air belerang untuk kesehatan kulit.
Harga tiket masuk sangat murah, 25k untuk dua orang.
Kalau kesini jangan lupa untuk beli oleh2 yaa, beli aksesoris murah mulai dari 5k dan kacang khas kanonang/kawangkoan yang enak bisa diborong semuanya 🔥"
ChIJif3f8yREhzIRH85zFLlR6So,demon viar,4.0,setahun lalu,"Objek wisata yang bernuansa alam panas bumi belerang.
Biaya masuk untuk motor 10.000 perunitnya, 5.000 perorang.
Banyak spot yang sudah tidak terawat seperti tempat duduk, tangga, jembatan dan toilet."
ChIJif3f8yREhzIRH85zFLlR6So,Hendra Hendra,1.0,2 bulan lalu,"Kehilangan tas, memang isinya tidak seberapa tapi, hanya waktu 5 menit tas tertinggal, tas hilang dan tanya orang sekitar, yang menjual jasa foto mereka tidak lihat katanya di suru lapor ke informasi, bagian informasi hanya bilang cari aja, memang kelalaian kami, tapi masih mending yang hilang punya kami wisatawan lokal dan barangnya ga penting si cuma ad KTP di situ, tapi setidaknya ayo lah jaga tempat wisata kita dengan aman, jika wisatawan luar yang kehilangan barang dan barang barang itu penting, mungkin tempat wisatanya jadi buruk karena oknum yang kurang ngajar, jadi ayolah, yang sering ambil barang barang orang, kalo kamu temukan kasih ke bagian informasi atau security."
ChIJif3f8yREhzIRH85zFLlR6So,Heru Kristanto,5.0,setahun lalu,"Salah satu destinasi wisata alam dan religi di Kab Mihasaha. Terletak di atas perbukitan, jika mau naik harus melewati >2.000 anak tangga. Udaranya segar dan ada sumber air panas mengandung belerang. Kec Kawanvkoan, Minahasa juga terkenal sebagai produsen oleh-oleh kacang tanah berbagai motif : putih, ungu, batik, dll."
ChIJif3f8yREhzIRH85zFLlR6So,Firmansyah Kabalmay,5.0,9 bulan lalu,"Suasananya begitu Indah dengan hawa belereng yg khas. Sayangnya, tangga khas via dolorosa dgn relief Yesus Kristus mulai rusak dan penuh rumput yg menjulang. Tempat ini adalah ikon kasih dan toleransi Agama yg begitu kuat di Bumi Minahasa saya bangga pernah mengunjungi tempat yg unik dan indah ini"
ChIJif3f8yREhzIRH85zFLlR6So,D. Steven,2.0,2 tahun lalu,"Hari ini saya ada antar tamu jalan2 ke bukit kasih.bukan sekali dua kali aja saya antar tamu ke tempat ini.komentar para untuk tempat ini cukup bagus, cm ada satu pertanyaan dari para tamu yg tidak bisa saya adalah.kenapa fasilitas  5 tempat ibadah di puncak atas bukit kasih kurang mendapat  perhatian dari pihak terkait.
Padahal waktu masuk kami selalu bayar karcis  masuk dan karcis mobil.bukan bermaksud apa2,dari posting ini,cm harapan saya ada pihak terkait mau mendengar curhatan ini dan mau bergerak memperbaiki tempat wisata ya indah ini.biar perekonomian warga kanonang bisa bergeliat lagi,mohon ada penataan kembali tempat ini"
ChIJAYhjftAqfzIRQW65iMl5F0A,Hajra,5.0,3 bulan lalu,"di hari itu aku datang weekdays,jdi tdk trllu bnyak org,tpi semakin malam bnyak yg berdatangan untuk nginap,untuk aku yang suka ke pantai tapi mau nya sepi,recomended dtg di hari2 biasa org msuk kantor,untung nya aku datang disaat ga terlalu bnyk org
untuk pantai nya nyaman banget kalo untuk liburan sekeluarga,teman2 maupun sendiri,disana juga terdapat jajanan jdi bisa dtg ksna tnpa membawa makanan."
ChIJAYhjftAqfzIRQW65iMl5F0A,FX Martin,3.0,10 bulan lalu,entrance fee / parking fee utk mobil Rp. 25k.... next time harus siap bawa perlengkapan piknik.... pantai bagus dan kebersihan harus banyak sekali ditingkatkan ....
ChIJAYhjftAqfzIRQW65iMl5F0A,andreas aan sugiarto,4.0,setahun lalu,"Pantai yang cantik, berpasir putih halus, tidak terlalu ramai di hari biasa . Pantainya bersih, cocok buat berenang. Sejuk karena banyak pohon besar yang rindang.
Ada tiket masuk 15.000 yang kadang dijaga staff kadang tidak.

Catatan kunjungan saat bulan Ramadhan maret 2025"
ChIJAYhjftAqfzIRQW65iMl5F0A,louis Wijaya (Lovena wijaya),5.0,2 bulan lalu,"Pantai pasir Putih nyaman luas kuliner juga ok smua ada. Kamar mandi bersih. UMKM byk. Bisa berkemah dll parkiran luas. Tiket ekonomis Klik en itu google maps e bro
😁🙏kamu pergio ke alfamart terdekat kasi lia chat ini nti d bantu
😁🙏"
ChIJAYhjftAqfzIRQW65iMl5F0A,Selviana Muhamad,5.0,9 bulan lalu,"Pantainya Bagus, Pasir Putih, masuk kesini harus bayar 25 ribu, kalau tidak bawa alas/Tikar bisa sewa tikar, 10 ribu saja"
ChIJAYhjftAqfzIRQW65iMl5F0A,Siti Nur Aisyah Rubemond,5.0,2 tahun lalu,"MasyaAllah tempatnya bagus, pasir pantainya putih bersih. Perjalanan dari kota sekitar 30 menit jadi tidak bikin anak2 jenuh di mobil insyaAllah.

Pantai ini sudah dikelola secara profesional jadi sudah ada penjaga pantai dan ada larangan konsumsi miras di kurenai jadi insyaAllah aman dari gangguan orang yang suka mabuk-mabukan.

Disini alhamdulillah tersedia tempat untuk shalat dan kamar mandinya juga bersih.

Pokoknya rekomen untuk jadi tempat liburan.

Kalau tidak bawa alas bagaimana? Tenaang, di pantai ini ada tempat utk sewa tenda dan tikar (alas utk duduk)

Selain itu, makanan yg dijual dsni tergolong murah. Biasanya kan kalo di tempat wisata harga makanan di up beda jauh dgn harga di supermarket tapi di Kurenai alhamdulillah masih ramah di kantong. Harga seporsi pisang goreng hanya 10rb seporsi, bahkan air mineral harganya masih tetap 1.000/gelas😁

Ayo ajak keluarga untuk liburan akhir pekan di Kurenai✨ Ada instagramnya juga lho! Bisa follow @kurenaibeach"
ChIJAYhjftAqfzIRQW65iMl5F0A,Yani Reynald Manoi,4.0,2 tahun lalu,"Pantainya keren, rindang, lokasinya dekat dari Kota Gorontalo, dengan kendaraan sekitar 20 menit. Tiket masuk untuk mobil Rp. 20.000.
Fasilitas lumayan lengkap seperi toilet dan kamar bilas, warung jualan makanan, penyewaan tikar, tenda camping, ban pelampung. Yang mau bermalam bisa bawa tenda sendiri ataupun sewa. Buat yang camping dan bermalam ada biaya tambahan Rp. 15.000/org.
Minusnya di pengunjung yang meninggalkan sampah saat pulang, saran buat pengelola perlu sering dihimbau pengunjung jangan meninggalkan sampah dan  menyediakan tempat sampah yang memadai dan tertutup serta papan peringatan jangan membuang sampah sembarangan."
ChIJAYhjftAqfzIRQW65iMl5F0A,Ariyanto Suleman,3.0,2 bulan lalu,"Sebetulnya sudah sering mengunjungi tempat ini, tetapi belakangan mulai enggan karena beberapa hal

1. Biaya masuk meningkat dari biasanya
2. Lokasi kamar mandi/toilet agak jauh dari pinggir pantai
3. Penerangan di toilet kurang (padahal setiap masuk pasti bayar)"
ChIJAYhjftAqfzIRQW65iMl5F0A,Aurel Karin,4.0,9 bulan lalu,"sunset dan pantai di gorontalo yang bagus buat di shoot itu paling pas di kurenai. tapi saya bingunh kok harga tiketnya ga ada yang pasti ya? kadang saya hanya bayar parkir masuk 5 ribu, kadang 10ribu, bahkan kalau tengah malam itu sampe 35 ribu. jadi kalo ada orang yang tanya berapa biaya masuk pantainya saya jawab ga tau, karena suka berubah-ubah 🤷‍♀️
pantainya bagus, bisa dilihat dari foto yang saya ambil bener-bener real, ini foto sunset jam set 5 an. hoki hokian kadang kalo datang sudah jam 5 itu udh ga dapet sunsetnya alias gelap. spot terbaik buat ambil foto sunsetnya ada di paling ujung, di bebatuan sana.
sayangnya ini pantai kotor, masyarakat ga bisa menjaga dan saya juga heran masuk disini berbayar tapi ga disapu bersih(?) apalagi bagian toiletnya, ga ada air dan jorok bangett?? udah gitu jauh lagi 🤦‍♀️"
ChIJAYhjftAqfzIRQW65iMl5F0A,Nurlaila Alhabsyi,5.0,3 bulan lalu,Modal recehan sudah bisa menikmati view pantai yg lumayan bagus. Banyak penjual makanan minuman jg dg harga terjangkau.
ChIJwwQWOaO8lS0RDUoust8-3lw,Andi Agil,5.0,3 bulan lalu,"Sangat sangat rekomendasi buat yang nyari pantai di pare pare, btw ini kita lagi ngerayain ulang tahun kita berlima untuk pertama kali yeyyy, bintang 5 buat paputo beach🫶🏻🫶🏻🫶🏻 …"
ChIJwwQWOaO8lS0RDUoust8-3lw,yuliana rahmawati,4.0,setahun lalu,"1. Pantai ini punya lumayan banyak fasilitas seperti aula, cotage, mushalla, gazebo, cafe dan lainnya.

2. Sayangnya masih ada ""sampah kiriman"" yang menjadi masalah utama di pantai ini dan sepertinya belum menemukan solusi sampai sekarang.

3. Harga makanan dan minuman di sini cukup terjangkau mengingat ini adalah tempat wisata. Bawa keluarga ke sini tidak bikin kantong jebol."
ChIJwwQWOaO8lS0RDUoust8-3lw,Dodz Abejo,1.0,6 bulan lalu,Pantainya bagus. Sangat adem. Sayangnya saat liburan staff/penjaganya sangat menyukai tidur. Masa siang pi buka siapa yg mau main siang2
ChIJwwQWOaO8lS0RDUoust8-3lw,Buzz Kuning,4.0,setahun lalu,"1.Masyaallah pemandangannya sangat indah, walaupun tidak terlalu bersih namun tempatnya nyaman untuk kita berekreasi

2.Harga makanan dan minuman terjangkau, Alhamdulillah kami sebagai mahasiswa berkunjung di sana tidak banyak mengeluarkan uang

3.Pelayanan dari karyawannya sangat baik dan ramah kepada kami para pengunjung

Semoga pantainya bisa dijaga kebersihannya lagi, karena Paputo Beach merupakan salah satu peluang ekonomi kreatif di Kota Parepare ini."
ChIJwwQWOaO8lS0RDUoust8-3lw,Hanifchan chan,5.0,Diedit setahun lalu,Tempatnya bagus. Cocok untuk bersantai dipantai. Terdapat pohon dekat pantai jadi suasanya sejuk dan adem.. Terdapat tempat makan dan minum. Terdapat wc dan kamar mandi . Tempatnparkir luas . Coxok sbg tempat selfi
ChIJwwQWOaO8lS0RDUoust8-3lw,ika setianingrum,4.0,2 tahun lalu,"Kesini random karena bingung milih tempat buat chill out. Pretty Good, pantainya sepi enak buat diem-diem. Pas lagi surut jadi nampak karang-karangnya. Will be great buat sunsetan karena ada lampunya. PR masih banyak sampah plastik. Parkir aman, ga ada tiket masuk. Kalau lebih bersih, easily 5 stars will be given 😀 …"
ChIJwwQWOaO8lS0RDUoust8-3lw,kaki panjang,5.0,2 tahun lalu,"The best sih sebenarnya, pasirnya putih dengan keindahan pantai yang tak kalah jauh dengan pantai lainnya. Hanya satu hal :( sangat disayangkan, karena pantainya kotor banget, dengan kurang dijaga kebersihannya. Padahal biaya parkirnya jg bisa digunakan utk mengelola pantai agar bersih. Sepertinya pemerintah harus turun tangan deh"
ChIJwwQWOaO8lS0RDUoust8-3lw,fajri syarifuddin,5.0,3 tahun lalu,"Pantai yang asik buat berenang dan bermain pasir. Waktu pandemi, pantai ini sangat sepi tetapi waktu mulai new normal, pantai sudah beroperasi secara normal. Tidak ada uang masuk, hanya membayar parkir. Tersedia beberapa both untuk membeli makanan tapi hanya beberapa yang melayani pembeli. Bagusnya kepantai ini pagi2 sekitar jam 7. Semakin siang, air lautnya semakin surut. Pantainya juga sudah lebih bersih dari sebelum-sebelumnya. Kamar mandinya juga oke dan memadai. Air juga mengalir dengan lancar."
ChIJwwQWOaO8lS0RDUoust8-3lw,Norman Marantika,4.0,5 tahun lalu,"Bagus sekali, sdh ditata dg lumayan apik.
Parkir mobil luas dan tarifnya 5rb. Free tiket masuk.
Serving time pesan makanannya sangat lama. Perlu perbaikan serius di serving time makanannya.
Ada ayunan buat anak2.
Ada gazebo dilengkapi dg lazy sofa yg bisa disewa dg memesan makanan secara berkelompok.
Posisi di Pare2 sbelum melewati jembatan masuk kota pare2 klo dr arah Makassar"
ChIJwwQWOaO8lS0RDUoust8-3lw,Rizaldi Nurdiansyah,5.0,5 tahun lalu,"Pantai nya bagus, jernih jg airnya. Ada gazebo yg disewakan 50rb sepuasnya, 25rb perjam dgn beanbag, ada jg bale yg gratis. Parkir 2rb motor, mobil 5rb. Tempat dan suasanya nyaman. Ada ruang bilas dan tempat wudhu jg, ada cafe jg untuk pesan makanan"
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Faldy Renaldo Onsu,5.0,sebulan lalu,"Tempat liburan dan wisata paling menenangkan di Gorontalo. Alamnya asri, suasana malam yang hangat dengan lampu yang menghiasi tepi danau dan banyak tempat nongkrong untuk menghilangkan penat"
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Real Gusday,5.0,4 bulan lalu,Danau yang tenang dan nampak syahdu dengan latarbelakang perbukitan yang indah. Letaknya tidak jauh dari pusat kota kurang lebih 20 menitan. Disini kita dapat berswafoto dengat spot spot yang instagenik. Kalau weekens cukup ramai pengunjung. Jadi kalau singgah di Gorontalo jangan terlewat mengunjungi Danau Perintis ini👍👍👍 …
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,JM Darwin Koto,5.0,5 bulan lalu,Pas berkunjung pas peresmian sebagai destinasi kuliner halal oleh Bapak Gubernur Gorontalo. What a lucky days & g8 experience for coming to Perintis Lake
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Riadi alfatih,5.0,5 bulan lalu,"Tiket masuk mobil 5000 motor 3000
Bisa pesan makanan (ada yang jualan )
Ayam geprek 20.000
Ayam Layanan 20.000
Nasi goreng  15.000
Satu porsi Pisang goreng  10.000

Masih banyak menu yg lain"
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Yusuf Albanjari,5.0,4 bulan lalu,"Tempat ikonik di Bone Bolango, Gorontalo. Satang ksni malam hari, pencahayaan cukup terang buat foto2. Ada sarana bermain buat anak juga"
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Muthia Hiola,5.0,9 bulan lalu,"Sekarang banyak yang sudah upgrade dari Danau Perintis. Spot foto dan bersantai jadi tambah banyak, tempat berjualan f&b pun jadi lebih tertata rapih dan bersih.

Hal yang menyenangkan disini adalah semua harganya masih serba affordable, biaya masuk cukup membayar 3k (motor) dan 5k (mobil). Harga makanan dan minuman pun start from 10k.

Ini bisa jadi alternatif tempat healing ataupun rekreasi yang terjangkau🤩

Semoga fasilitasnya bisa selalu terjaga."
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Nurfaidah Fafa,4.0,8 bulan lalu,"Tempat wisata yang pertama kali saya kunjungi ketika tiba di Gorontalo. Cukup excited untuk ke sini karena icon kapalnya. HTM 3k. Sebenarnya tempat wisata ini menarik, hanya saja karena penambahan patung animasi/kartun di sekitaran tempat wisata jadi menurutku kesannya sudah tidak nature lagi, jadi hilang vibes alamnya. Untuk air mancur dan sarana tempat duduk menurutku cukup menarik dan memudahkan pengunjung walaupun ya bisa dibilang kursinya ga banyak kalau pengunjung lagi rame²nya."
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Afif Pratama Putra,5.0,5 bulan lalu,"Danau Perintis, tiket masuk murah meriah, banyak umkm menawarkan makanan dan mjnuman dengan harga terjangkau, suasana yang nyaman dan asik untuk berfoto ria"
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,sartin djafar,5.0,3 bulan lalu,suka dengan lokasinya tiket masuk pun murah meriah plus parkir gratis.kalau lagi rame mau pesan makan dsini harus cari tempat duduk dulu.
ChIJ-QCKPkfUfjIRZwOmnMLlA5Q,Alfa Colien,5.0,10 bulan lalu,Rehat sejenak bersama keluarga dan teman. Bisa menikmati pemandangan danau dan spot spot foto yang bagus. Ada kios kios kecil jual makanan dan minuman.
ChIJL1UINDl0hzIR9KoY982h0n8,Lafif Masruri,5.0,3 bulan lalu,"tempat yg pas buat nyore
pemandangannya sangat memanjakan mata, terutama saat sunset. Nilai plusnya deket bgt sama pinggir jalan"
ChIJL1UINDl0hzIR9KoY982h0n8,Meirio Tengor,5.0,Diedit 10 bulan lalu,"Rekomendasi tempat hiburan outdoor di manado dengan suasana tepi pantai, dan tersedia fasilitas baru untuk warga yang mau jalan sambil menikmati pemandangan tepi lantai.

Awal datang masih dalam proses pembangunan dan beberapa fasilitas masih belum dibersihkan sepenuhnya, tapi melihat secara keseluruhan temnyatnya cukup baik untuk dikunjungi."
ChIJL1UINDl0hzIR9KoY982h0n8,Tri Noormuliyaningsih,5.0,setahun lalu,"First time ke Pantai Malalayang..
Cuaca pas lagi mendung & belum waktu sunset.
Beberapa spot masih dalam tahap renovasi.
View pantai nya cantik & enak buat santai/healing 🥰"
ChIJL1UINDl0hzIR9KoY982h0n8,Cherryl Gonibala,5.0,5 bulan lalu,"Tempat wisata pantai di pinggiran kota Manado😍
Yang pastiq Gratis …"
ChIJL1UINDl0hzIR9KoY982h0n8,Salman F. K,4.0,Diedit 9 bulan lalu,Kawasan pantai yang dilengkapi jogging track dan warung pinggir pantai yang memadai perpaduan wisata alam dan kuliner
ChIJL1UINDl0hzIR9KoY982h0n8,Christina FDL,3.0,6 tahun lalu,"Pantainya bagus, pemandangannya indah namun sangat disayangkan untuk kebersihannya sangat kurang dijaga. Fasilitas umum yang disediakan tidak dirawat dengan baik, sehingga untuk menikmati keindahan pantai ini nenjadi kurang nyaman."
ChIJL1UINDl0hzIR9KoY982h0n8,subhan sabu,5.0,6 tahun lalu,"Pantai Malalayang berada di lokasi yang dekat dengan jalan raya, pantai ini merupakan objek wisata favorit masyarakat Manado sejak dahulu. Hanya sekira 10 menit dari pusat kota,  selain mandi dan menikmati sunset, pantai ini juga memiliki taman laut yang masih alami dengan berbagai jenis koral warna warni dan spesies ikan berbagai jenis.

Sudah ada beberapa kendaraan yang diturunkan di bawah laut baik roda empat dan roda dua yang ditata dengan apik di bawah laut  ada terowongan dan lalu lintas bawah air yang sangat menarik, akan ada jalan sama dengan yang di darat tapi ini di bawah laut.

Selain jadi rumah bagi biota laut yang baru, juga bisa jadi tempat bertumbuh karang, hal ini menjadi daya tarik baru yang juga menurut informasi, satu-satunya daerah penyelaman yang paling dekat dengan jalan.

Pembuatan taman lalu lintas di bawah laut pantai Malalayang karena areanya berpasir yang cukup luas. Beberapa kendaraan motor dan dua mobil dan juga dibuat goa sehingga ini menjadi salah satu destinasi wisata nantinya ketika coral sudah bertumbuh dengan bagus, diharapkan dengan bertumbuhnya coral maka ikan-ikan akan datang.

Situasi di bawah laut itu dibuatkan terowongan panjang dengan bentuk simpang empat dengan posisi motor dan mobil yang diatur sedemikian rupa seperti kondisi lalu lintas di darat.

Pantai bebatuan dan berpasir hitam ini dari dulu merupakan tempat favorit warga Manado, setiap akhir pekan, tempat ini ramai dikunjungi masyarakat. Dari kejauhan kita bisa melihat Pulau Manado Tua, Pulau Bunaken, Pulau Siladen dan juga pemandangan Kota Manado.

Di pantai ini juga pada tahun 2007 silam pernah ditemukan ikan Latimeria menadoensis atau Coelacanth, ikan purba yang sudah dianggap punah sejak 65 juta tahun lalu. Ikan itu ditemukan pada kedalaman  sekitar 105 meter di Pantai Malalayang oleh dua orang nelayan yang sedang mencari ikan."
ChIJL1UINDl0hzIR9KoY982h0n8,Joyner Nickson,5.0,Diedit 6 tahun lalu,"Tempat rekreasi masyarakat yang mudah dijangkau dari pusat kota Manado.
Tempat ini menyajikan menu makanan khas, murah dan terjangkau.
Banya olahraga air yang bisa dimainkan disini seperti: Diving, snorkling, kayak, renang, dll.
Pada tahun 2009 Pantai Malalayang ini pernah dijadikan tempat untuk pemecahan Rekord MURI untuk penyelaman masal terbanyak di Dunia..
Sampai sekarang tempat ini masih menjadi objek wisata primadona di Sulut yang bisa dinikmati kapan saja..."
ChIJL1UINDl0hzIR9KoY982h0n8,Heaven,5.0,5 bulan lalu,Pantai yang indah ditemani dengan fasilitasnya yang bagus sehingga cocok untuk menikmati hari libur atau berpekan dengan pemandangan indah dan sejuk👍
ChIJL1UINDl0hzIR9KoY982h0n8,Rifka Suoth,5.0,Diedit 2 tahun lalu,"Pantai Malalayang adalah Wisata Bahari Sulawesi Utara, dimana terdapat spot penanaman karang laut (Reeformers Reef) dan dipantau setiap seminggu sekali.."
ChIJdzm5KpztmC0RA4bS-kfx1QY,Hikari mukminn,5.0,7 bulan lalu,"Kalau lagi senggang atau nyari ketenangan, Jam2 Sore setelah Ashar enak disini, beli Es buah atau ngopi ngeteh, sambil kerjakan sesuatu (klo saya pribadi)"
ChIJdzm5KpztmC0RA4bS-kfx1QY,lusy astarida,5.0,sebulan lalu,Terima kasih Bank Mandiri Kendari beach atas layanannya yang sangat ramah dan cepat
ChIJdzm5KpztmC0RA4bS-kfx1QY,Arfinsyah,4.0,8 bulan lalu,"Suasana malam yg hidup , sepanjang jalan banyak pedagang menjual aneka makanan/ jajanan termasuk kuliner, pakaian, pernak pernik, baju , dll pedagang tertata rapih , dijamin aman dan nyaman .
Banyak juga cafe tempat nongkrong dengan cahaya lampu LED nya yang membuat suasana malam menjadi bergairah.
Yang datang kekota Kendari silahkan jalan jalan kemari.
Tertata rapih, bersih , dijamin aman👍👍👍 tentunya."
ChIJdzm5KpztmC0RA4bS-kfx1QY,Rolin olink,5.0,sebulan lalu,Salah satu lokasi rekomendasi untuk hiburan anak mulai dari mewarnai sampai dengan permainan mandi bola
ChIJdzm5KpztmC0RA4bS-kfx1QY,Tyaa Eswe,5.0,9 bulan lalu,"Dulu pas di Kendari suka kesini sama mas pcr, tiap sore/pagi banyak yang jogging dsni, banyak anak"" Muda nongkrong dsni klo pagi sore malam❤"
ChIJdzm5KpztmC0RA4bS-kfx1QY,Didi Prasetyo,3.0,2 bulan lalu,Kotor klo mlm bnyk lapak jualan jd ga bsa lihat suasana pantai tertutup tenda tenda lapak.. Parkir jg sembarangan
